Degree,Actual,LOMAX,GLM Type-I,GLM Type-II,GLM Type-III,GLM Type-IV,,PowerLaw_Estimated,Pareto_Estimated,Lognormal_Estimated,PowerLaw_Cutoff_Estimated,Exponential_Estimated
215,8,7.532638299,7.374027294,7.436834967,6.551657945,6.535738753,,9.44450513,10.74925732,6.194233929,6.556087318,0.194586478
216,15,7.452752634,7.294480575,7.357623535,6.471595871,6.455501053,,9.373531981,10.67577266,6.115088917,6.434220609,0.185841322
217,3,7.374059777,7.216133958,7.279598266,6.39283682,6.376571621,,9.303416317,10.60312632,6.037244076,6.31473147,0.177489193
218,3,7.296536801,7.138964226,7.202736314,6.315354349,6.298923894,,9.234143896,10.53130492,5.960673145,6.197570522,0.169512428
219,6,7.22016132,7.062948708,7.127015369,6.239122661,6.222531954,,9.165700779,10.46029539,5.885350492,6.0826895,0.161894156
220,11,7.144911468,6.988065267,7.052413645,6.16411658,6.147370509,,9.098073319,10.39008489,5.811251101,5.97004122,0.154618267
221,5,7.07076589,6.914292281,6.978909863,6.090311536,6.073414876,,9.031248153,10.32066088,5.738350552,5.859579552,0.147669372
222,7,6.997703725,6.841608632,6.906483238,6.01768355,6.000640964,,8.965212199,10.25201104,5.666625003,5.751259396,0.141032777
223,4,6.925704595,6.769993693,6.835113465,5.946209214,5.929025258,,8.899952642,10.18412331,5.596051181,5.645036658,0.134694445
224,6,6.854748587,6.69942731,6.764780707,5.875865678,5.858544801,,8.835456934,10.11698586,5.526606358,5.540868222,0.128640972
225,1,6.784816245,6.629889794,6.695465581,5.806630633,5.789177183,,8.771712784,10.05058711,5.45826834,5.438711929,0.122859556
226,8,6.715888558,6.561361906,6.627149145,5.738482298,5.720900519,,8.708708152,9.984915707,5.391015454,5.338526551,0.11733797
227,5,6.647946944,6.493824845,6.559812891,5.671399401,5.653693443,,8.646431243,9.919960513,5.32482653,5.240271772,0.112064537
228,7,6.580973241,6.427260236,6.493438725,5.605361171,5.587535086,,8.584870501,9.855710614,5.259680891,5.143908163,0.107028103
229,6,6.514949696,6.361650121,6.428008964,5.540347321,5.522405067,,8.524014603,9.792155309,5.195558336,5.049397161,0.102218018
230,3,6.449858954,6.296976944,6.363506322,5.476338034,5.458283478,,8.463852454,9.729284105,5.132439133,4.95670105,0.097624109
231,10,6.385684046,6.233223544,6.299913897,5.413313953,5.395150874,,8.404373179,9.667086711,5.070303998,4.865782939,0.093236661
232,5,6.322408383,6.170373143,6.237215164,5.351256167,5.332988255,,8.345566123,9.605553036,5.009134092,4.776606743,0.089046395
233,5,6.26001574,6.108409334,6.175393966,5.290146199,5.271777061,,8.287420838,9.544673182,4.948911002,4.689137163,0.085044449
234,8,6.19849025,6.047316076,6.114434501,5.229965996,5.211499153,,8.229927087,9.48443744,4.889616734,4.603339669,0.081222359
235,8,6.137816395,5.98707768,6.054321315,5.170697914,5.15213681,,8.173074829,9.424836286,4.831233702,4.519180479,0.077572043
236,2,6.077978997,5.927678802,5.995039291,5.112324711,5.093672709,,8.116854223,9.365860377,4.773744714,4.436626544,0.07408578
237,3,6.018963207,5.869104433,5.936573644,5.054829536,5.036089921,,8.06125562,9.307500546,4.717132964,4.35564553,0.070756197
238,4,5.960754499,5.811339891,5.878909908,4.998195917,4.979371898,,8.006269557,9.249747798,4.661382022,4.2762058,0.067576254
239,2,5.903338659,5.754370814,5.822033932,4.942407751,4.923502466,,7.951886753,9.192593307,4.606475825,4.198276398,0.064539224
240,10,5.846701782,5.69818315,5.765931868,4.887449296,4.868465808,,7.898098108,9.136028412,4.552398664,4.121827035,0.061638686
241,3,5.790830257,5.642763148,5.710590166,4.83330516,4.814246464,,7.844894694,9.080044611,4.499135179,4.046828071,0.058868504
242,10,5.735710768,5.588097353,5.655995567,4.779960294,4.760829315,,7.792267756,9.02463356,4.446670348,3.9732505,0.05622282
243,7,5.681330278,5.534172597,5.602135092,4.727399981,4.708199577,,7.740208704,8.96978707,4.39498948,3.901065937,0.05369604
244,4,5.627676028,5.480975994,5.548996039,4.675609828,4.656342792,,7.68870911,8.915497099,4.344078201,3.830246604,0.051282818
245,3,5.574735527,5.428494928,5.496565973,4.624575758,4.605244818,,7.637760706,8.861755756,4.293922456,3.76076531,0.048978052
246,7,5.52249655,5.376717052,5.444832722,4.574284002,4.554891826,,7.587355378,8.808555291,4.24450849,3.692595448,0.046776868
247,1,5.470947122,5.325630277,5.393784369,4.524721093,4.505270284,,7.537485167,8.755888094,4.195822849,3.625710971,0.04467461
248,7,5.420075523,5.275222768,5.343409246,4.475873853,4.456366956,,7.488142258,8.703746692,4.147852367,3.560086386,0.042666832
249,7,5.369870274,5.225482938,5.293695926,4.427729392,4.408168894,,7.439318983,8.65212375,4.100584162,3.495696738,0.040749288
250,3,5.320320133,5.176399438,5.244633221,4.380275096,4.360663428,,7.391007816,8.601012059,4.054005627,3.432517599,0.038917923
251,5,5.271414092,5.127961159,5.196210174,4.333498623,4.313838158,,7.34320137,8.550404542,4.008104425,3.370525056,0.037168864
252,1,5.223141366,5.080157215,5.148416052,4.287387895,4.267680953,,7.295892392,8.500294247,3.962868479,3.309695697,0.035498411
253,6,5.175491393,5.03297695,5.101240341,4.241931091,4.222179938,,7.249073761,8.450674344,3.918285971,3.250006606,0.033903032
254,9,5.128453825,4.986409921,5.054672746,4.197116642,4.177323493,,7.202738487,8.401538124,3.87434533,3.191435342,0.032379353
255,4,5.082018525,4.940445902,5.008703176,4.152933224,4.133100241,,7.156879707,8.352878996,3.831035229,3.133959938,0.030924152
256,3,5.036175561,4.895074872,4.963321749,4.109369751,4.089499049,,7.111490681,8.304690484,3.788344578,3.077558883,0.029534351
257,5,4.9909152,4.850287015,4.918518778,4.066415371,4.046509015,,7.066564789,8.256966224,3.74626252,3.022211115,0.02820701
258,1,4.946227906,4.806072713,4.874284776,4.024059459,4.004119467,,7.022095532,8.209699963,3.704778423,2.967896012,0.026939323
259,2,4.902104331,4.76242254,4.830610441,3.982291612,3.962319955,,6.978076524,8.162885556,3.663881876,2.914593379,0.025728609
260,5,4.858535318,4.71932726,4.787486661,3.941101644,3.921100248,,6.934501496,8.116516964,3.623562683,2.862283442,0.024572307
261,3,4.815511887,4.67677782,4.744904502,3.900479578,3.880450324,,6.891364287,8.070588251,3.583810858,2.810946835,0.023467972
262,7,4.773025238,4.634765349,4.702855209,3.860415646,3.840360373,,6.848658846,8.025093582,3.54461662,2.760564592,0.022413269
263,3,4.731066745,4.59328115,4.661330199,3.820900279,3.800820784,,6.806379229,7.980027223,3.50597039,2.711118141,0.021405966
264,3,4.689627949,4.552316699,4.620321058,3.781924106,3.761822142,,6.764519593,7.935383536,3.467862781,2.662589292,0.020443933
265,5,4.64870056,4.511863639,4.579819536,3.743477947,3.723355228,,6.7230742,7.891156977,3.4302846,2.614960229,0.019525137
266,1,4.608276447,4.471913777,4.539817548,3.705552808,3.685411009,,6.682037411,7.847342097,3.393226839,2.568213502,0.018647633
267,4,4.568347637,4.43245908,4.50030716,3.668139879,3.647980635,,6.641403683,7.803933538,3.356680672,2.52233202,0.017809566
268,6,4.528906313,4.393491671,4.461280598,3.631230528,3.611055438,,6.601167571,7.760926031,3.32063745,2.477299042,0.017009164
269,5,4.489944808,4.355003826,4.422730235,3.594816298,3.574626921,,6.561323722,7.718314395,3.2850887,2.43309817,0.016244734
270,3,4.451455601,4.316987971,4.38464859,3.5588889,3.538686761,,6.521866874,7.676093535,3.250026115,2.38971334,0.015514659
271,3,4.413431317,4.279436677,4.347028329,3.523440213,3.503226802,,6.482791856,7.634258439,3.215441557,2.347128817,0.014817395
272,3,4.375864722,4.242342657,4.309862255,3.488462277,3.468239048,,6.444093584,7.59280418,3.181327047,2.305329185,0.014151468
273,2,4.338748717,4.205698765,4.27314331,3.453947292,3.433715664,,6.405767061,7.551725908,3.147674766,2.264299342,0.013515469
274,2,4.30207634,4.16949799,4.236864568,3.41988761,3.399648972,,6.367807374,7.511018855,3.114477047,2.224024495,0.012908053
275,2,4.26584076,4.133733454,4.201019237,3.386275736,3.366031443,,6.330209691,7.47067833,3.081726378,2.184490149,0.012327936
276,5,4.230035274,4.09839841,4.165600651,3.353104324,3.332855699,,6.292969264,7.430699718,3.049415389,2.145682101,0.011773891
277,4,4.194653305,4.063486238,4.130602269,3.32036617,3.300114505,,6.25608142,7.391078479,3.017536858,2.107586439,0.011244745
278,2,4.159688398,4.028990442,4.096017673,3.288054212,3.26780077,,6.219541567,7.351810144,2.986083703,2.070189529,0.010739381
279,4,4.125134221,3.994904648,4.061840566,3.256161525,3.235907538,,6.183345189,7.312890318,2.955048979,2.033478014,0.010256729
280,2,4.090984556,3.961222601,4.028064766,3.224681321,3.204427993,,6.147487842,7.274314675,2.924425876,1.997438804,0.009795768
281,0,4.057233303,3.927938162,3.994684206,3.193606941,3.173355446,,6.111965157,7.236078959,2.894207715,1.962059074,0.009355524
282,1,4.023874472,3.895045306,3.961692934,3.162931857,3.142683342,,6.076772837,7.19817898,2.864387945,1.927326257,0.008935066
283,3,3.990902185,3.86253812,3.929085102,3.132649663,3.112405249,,6.041906654,7.160610615,2.834960143,1.893228036,0.008533504
284,2,3.958310671,3.830410798,3.896854975,3.102754081,3.082514861,,6.007362448,7.123369807,2.805918007,1.859752341,0.008149989
285,8,3.926094263,3.798657644,3.864996919,3.07323895,3.053005992,,5.973136129,7.086452561,2.777255354,1.826887346,0.00778371
286,2,3.894247399,3.767273062,3.833505404,3.044098226,3.023872572,,5.939223671,7.049854946,2.748966122,1.794621459,0.007433893
287,2,3.862764618,3.736251561,3.802375,3.015325982,2.99510865,,5.905621114,7.01357309,2.721044362,1.762943319,0.007099797
288,2,3.831640556,3.705587749,3.771600377,2.986916403,2.966708385,,5.87232456,6.977603184,2.693484236,1.731841794,0.006780716
289,4,3.800869946,3.67527633,3.741176298,2.958863783,2.938666048,,5.839330175,6.941941475,2.666280017,1.70130597,0.006475975
290,2,3.770447616,3.645312108,3.711097623,2.931162524,2.910976018,,5.806634185,6.906584272,2.639426088,1.671325152,0.00618493
291,4,3.740368487,3.615689974,3.681359303,2.903807133,2.883632778,,5.774232877,6.871527936,2.612916934,1.641888858,0.005906965
292,4,3.710627569,3.586404917,3.651956379,2.876792219,2.856630917,,5.742122596,6.836768887,2.586747143,1.612986813,0.005641493
293,6,3.681219963,3.557452012,3.62288398,2.850112494,2.829965123,,5.710299744,6.802303599,2.560911405,1.584608944,0.005387952
294,4,3.652140854,3.528826422,3.594137322,2.823762765,2.803630184,,5.67876078,6.768128599,2.535404509,1.556745379,0.005145805
295,3,3.623385514,3.500523397,3.565711706,2.797737939,2.777620983,,5.64750222,6.734240468,2.51022134,1.52938644,0.004914541
296,4,3.594949298,3.47253827,3.537602516,2.772033013,2.751932499,,5.616520633,6.700635836,2.485356875,1.502522641,0.00469367
297,5,3.566827642,3.444866457,3.509805215,2.746643081,2.726559805,,5.585812641,6.667311386,2.460806186,1.476144683,0.004482726
298,5,3.539016062,3.417503454,3.482315348,2.721563323,2.701498062,,5.555374918,6.634263852,2.436564435,1.450243448,0.004281262
299,5,3.511510151,3.390444837,3.455128536,2.69678901,2.67674252,,5.525204192,6.601490013,2.412626872,1.424809998,0.004088853
300,1,3.48430558,3.363686258,3.428240477,2.672315497,2.652288518,,5.495297239,6.568986699,2.388988833,1.399835573,0.00390509
301,2,3.457398096,3.337223447,3.401646944,2.648138226,2.628131478,,5.465650884,6.536750788,2.36564574,1.375311582,0.003729587
302,1,3.430783516,3.311052205,3.375343782,2.624252719,2.604266905,,5.436262004,6.5047792,2.342593096,1.351229602,0.003561971
303,2,3.404457732,3.285168408,3.349326909,2.600654583,2.580690386,,5.407127519,6.473068905,2.319826488,1.327581377,0.003401888
304,3,3.378416705,3.259568001,3.323592312,2.5773395,2.557397589,,5.3782444,6.441616915,2.29734158,1.304358811,0.003248999
305,3,3.352656466,3.234247003,3.298136047,2.554303233,2.534384257,,5.349609661,6.410420286,2.275134115,1.281553965,0.003102982
306,4,3.327173113,3.209201496,3.272954238,2.531541618,2.511646213,,5.321220362,6.379476119,2.253199911,1.259159058,0.002963527
307,4,3.30196281,3.184427632,3.248043074,2.509050567,2.489179351,,5.293073609,6.348781555,2.231534864,1.237166457,0.002830339
308,2,3.277021786,3.159921629,3.223398809,2.486826067,2.466979641,,5.265166548,6.318333777,2.210134939,1.215568679,0.002703137
309,3,3.252346336,3.135679767,3.199017761,2.464864171,2.445043123,,5.237496371,6.288130011,2.188996176,1.194358388,0.002581652
310,0,3.227932813,3.11169839,3.174896309,2.443161008,2.423365909,,5.210060309,6.258167519,2.168114681,1.173528387,0.002465627
311,3,3.203777635,3.087973905,3.151030893,2.421712771,2.401944178,,5.182855637,6.228443606,2.147486634,1.15307162,0.002354816
312,3,3.179877278,3.064502778,3.127418014,2.400515722,2.380774177,,5.155879667,6.198955613,2.127108277,1.13298117,0.002248985
313,3,3.156228278,3.041281535,3.10405423,2.379566188,2.35985222,,5.129129755,6.169700922,2.106975923,1.11325025,0.002147911
314,2,3.132827227,3.018306758,3.080936158,2.35886056,2.339174683,,5.102603291,6.14067695,2.087085945,1.093872207,0.002051379
315,2,3.109670775,2.99557509,3.058060468,2.338395294,2.318738008,,5.076297707,6.111881151,2.067434782,1.074840516,0.001959185
316,2,3.086755626,2.973083227,3.035423888,2.318166905,2.298538698,,5.050210471,6.083311016,2.048018934,1.056148775,0.001871135
317,0,3.06407854,2.95082792,3.0130232,2.29817197,2.278573317,,5.024339088,6.05496407,2.028834962,1.037790709,0.001787042
318,1,3.041636328,2.928805975,2.990855237,2.278407125,2.258838487,,4.9986811,6.026837873,2.009879488,1.019760163,0.001706728
319,2,3.019425856,2.907014248,2.968916886,2.258869064,2.239330891,,4.973234085,5.998930022,1.991149189,1.002051098,0.001630024
320,2,2.997444039,2.885449649,2.947205083,2.239554539,2.220047267,,4.947995653,5.971238143,1.972640801,0.984657594,0.001556767
321,1,2.975687842,2.864109139,2.925716815,2.220460356,2.20098441,,4.922963451,5.9437599,1.954351117,0.967573842,0.001486802
322,8,2.954154281,2.842989726,2.904449118,2.201583376,2.182139169,,4.89813516,5.916492985,1.936276984,0.950794146,0.001419982
323,3,2.932840419,2.82208847,2.883399077,2.182920513,2.163508448,,4.873508493,5.889435124,1.918415302,0.93431292,0.001356165
324,3,2.911743367,2.801402475,2.862563821,2.164468737,2.145089203,,4.849081196,5.862584076,1.900763025,0.918124681,0.001295216
325,3,2.890860281,2.780928896,2.841940529,2.146225065,2.126878442,,4.824851047,5.835937628,1.883317159,0.902224055,0.001237006
326,1,2.870188366,2.76066493,2.821526423,2.128186566,2.108873224,,4.800815856,5.809493599,1.866074758,0.886605768,0.001181412
327,1,2.849724867,2.740607821,2.80131877,2.11035036,2.091070656,,4.776973462,5.783249838,1.84903293,0.871264648,0.001128317
328,3,2.829467077,2.720754859,2.781314881,2.092713613,2.073467896,,4.753321738,5.757204222,1.832188827,0.85619562,0.001077608
329,2,2.809412331,2.701103373,2.761512109,2.075273541,2.056062148,,4.729858584,5.731354657,1.815539653,0.841393707,0.001029178
330,3,2.789558003,2.681650738,2.74190785,2.058027404,2.038850663,,4.70658193,5.70569908,1.799082657,0.826854026,0.000982924
331,2,2.769901514,2.662394369,2.72249954,2.040972509,2.021830739,,4.683489736,5.680235452,1.782815133,0.812571787,0.000938749
332,1,2.750440321,2.643331725,2.703284657,2.024106209,2.004999718,,4.660579988,5.654961765,1.766734422,0.798542291,0.00089656
333,3,2.731171923,2.6244603,2.684260719,2.007425898,1.988354987,,4.637850703,5.629876036,1.750837907,0.784760927,0.000856266
334,0,2.712093858,2.605777632,2.665425279,1.990929016,1.971893975,,4.615299923,5.604976309,1.735123017,0.771223174,0.000817784
335,3,2.693203703,2.587281296,2.646775934,1.974613044,1.955614154,,4.592925718,5.580260653,1.719587221,0.757924593,0.000781031
336,1,2.674499071,2.568968906,2.628310314,1.958475504,1.939513039,,4.570726185,5.555727166,1.704228032,0.744860832,0.000745929
337,2,2.655977614,2.55083811,2.610026088,1.94251396,1.923588183,,4.548699446,5.531373967,1.689043002,0.732027619,0.000712406
338,3,2.637637018,2.532886597,2.591920961,1.926726014,1.907837182,,4.52684365,5.507199204,1.674029724,0.719420764,0.000680388
339,2,2.619475009,2.515112089,2.573992673,1.911109308,1.892257669,,4.50515697,5.483201046,1.65918583,0.707036157,0.00064981
340,1,2.601489342,2.497512345,2.556238999,1.895661522,1.876847317,,4.483637604,5.459377688,1.644508991,0.694869762,0.000620606
341,2,2.583677812,2.480085158,2.538657748,1.880380376,1.861603836,,4.462283775,5.435727348,1.629996916,0.682917621,0.000592715
342,3,2.566038245,2.462828354,2.521246763,1.865263624,1.846524973,,4.44109373,5.412248269,1.615647351,0.671175852,0.000566077
343,0,2.548568499,2.445739794,2.50400392,1.850309057,1.831608512,,4.42006574,5.388938713,1.601458077,0.659640644,0.000540636
344,3,2.531266469,2.428817371,2.486927128,1.835514502,1.816852274,,4.399198097,5.365796969,1.587426914,0.648308257,0.000516339
345,1,2.514130077,2.41205901,2.470014325,1.820877821,1.802254111,,4.378489118,5.342821346,1.573551715,0.637175023,0.000493133
346,2,2.497157279,2.395462668,2.453263484,1.806396909,1.787811914,,4.357937142,5.320010175,1.559830367,0.626237342,0.000470971
347,1,2.480346063,2.379026333,2.436672607,1.792069697,1.773523604,,4.337540531,5.297361809,1.546260792,0.61549168,0.000449804
348,2,2.463694444,2.362748023,2.420239725,1.777894146,1.759387138,,4.317297667,5.274874621,1.532840945,0.604934571,0.000429589
349,1,2.44720047,2.346625788,2.4039629,1.763868252,1.745400504,,4.297206954,5.252547006,1.519568813,0.594562614,0.000410282
350,0,2.430862215,2.330657704,2.387840224,1.749990041,1.731561721,,4.277266818,5.23037738,1.506442416,0.58437247,0.000391843
351,1,2.414677786,2.314841878,2.371869815,1.736257571,1.717868843,,4.257475705,5.208364178,1.493459805,0.574360863,0.000374233
352,0,2.398645314,2.299176445,2.356049821,1.72266893,1.704319949,,4.237832081,5.186505855,1.480619061,0.564524578,0.000357414
353,2,2.38276296,2.283659569,2.340378417,1.709222238,1.690913154,,4.218334432,5.164800887,1.467918296,0.55486046,0.000341351
